,0
0,-0.80615705
1,-0.77854306
2,-0.76161367
3,-0.7087023
4,-0.7612242
5,-0.70046204
6,-0.6913276
7,-0.64996517
8,-0.63677967
9,-0.5970562
10,-0.5777837
11,-0.5438664
12,-0.5084377
13,-0.5242181
14,-0.49933848
15,-0.45609114
16,-0.4416047
17,-0.3691259
18,-0.40481555
19,-0.34510744
20,-0.28990057
21,-0.28505856
22,-0.2074716
23,-0.10987592
24,-0.20523222
25,-0.20741694
26,-0.25892174
27,-0.23364176
28,-0.27734083
29,-0.43494236
30,-0.41274363
31,-0.40719062
32,-0.511301
33,-0.48255202
34,-0.48680294
35,-0.42227134
36,-0.44534066
37,-0.36344567
38,-0.30292848
39,-0.31350285
40,-0.17591488
41,-0.05029432
42,-0.1844482
43,-0.1593621
44,-0.0760995
45,0.017171971
46,-0.00171562
47,0.09328553
48,-0.11622748
49,-0.106946275
50,-0.09639469
51,-0.15751281
52,-0.20161654
53,-0.13073514
54,-0.14523079
55,-0.1570202
56,-0.15824403
57,-0.18242289
58,-0.2196601
59,-0.20900293
60,-0.16146746
61,-0.082121134
62,-0.03261828
63,0.032775372
64,0.09184489
65,0.18151237
66,0.25713047
67,0.34952536
68,0.35608673
69,0.47415528
70,0.45961612
71,0.37940022
72,0.43941143
73,0.4032658
74,0.4391812
75,0.43161342
76,0.44785395
77,0.49116305
78,0.4399185
79,0.4794231
80,0.68702275
81,0.72005147
82,0.8663611
83,0.99370843
84,1.0324984
85,1.0028596
86,0.981871
87,1.0933968
88,1.1987698
89,1.4972863
90,1.4626677
91,1.4919311
92,1.4520261
93,1.2169247
94,1.0957196
95,1.2146605
96,1.008844
97,1.0390337
98,1.0715902
99,1.2305809
100,1.2365813
101,1.2009379
102,1.3001323
103,1.336749
104,1.2128468
105,1.2454327
106,1.2306669
107,1.2032194
108,1.2093612
109,1.2722058
110,1.2382836
111,1.288389
112,1.3447655
113,1.4141264
114,1.3845941
115,1.4341236
116,1.4759814
117,1.4377135
118,1.1357714
119,1.0895193
120,1.0233809
121,0.974048
122,0.86591625
123,0.8188097
124,0.8561954
125,0.6727761
126,0.5818092
127,0.60560143
128,0.68137366
129,0.6920813
130,0.53082836
131,0.4552889
132,0.41802222
133,0.42413327
134,0.5059066
135,0.5503494
136,0.53670657
137,0.51255864
138,0.48509875
139,0.44605288
140,0.40583187
141,0.36297604
142,0.38392034
143,0.2883394
144,0.35949934
145,0.28418094
146,0.2797236
147,0.32842508
148,0.3696155
149,0.35750064
150,0.40412134
151,0.40821087
152,0.38965538
153,0.39494386
154,0.2988445
155,0.29266798
156,0.21855901
157,0.27106205
158,0.2762495
159,0.4395802
160,0.36519247
161,0.31973612
162,0.21123128
163,0.28046313
164,0.23005857
165,0.23296735
166,0.27758598
167,0.2554842
168,0.2783335
169,0.2812925
170,0.285266
171,0.16145134
172,0.18946536
173,0.21448717
174,0.20302515
175,0.23230956
176,0.25296947
177,0.22882354
178,0.17070092
179,0.17028022
180,0.18334833
181,0.25316682
182,0.23095824
183,0.30839846
184,0.3445727
185,0.2882961
186,0.37042522
187,0.43366694
188,0.4294261
189,0.3926653
190,0.33416173
191,0.32609424
192,0.32156658
193,0.30685812
194,0.34154913
195,0.32910496
196,0.37409922
197,0.32654744
198,0.3074481
199,0.312921
200,0.30360207
201,0.29062325
202,0.23432371
203,0.24585539
204,0.25857368
205,0.25265566
206,0.25369474
207,0.23199263
208,0.24362642
209,0.27016646
210,0.28433788
211,0.29436383
212,0.3309919
213,0.32359424
214,0.31503966
215,0.32725024
216,0.38727534
217,0.41710767
218,0.38297698
219,0.3142889
220,0.29266182
221,0.21813458
222,0.19018029
223,0.15062736
224,0.15017425
225,0.19022404
226,0.17024335
227,0.1891435
228,0.19678476
229,0.17178218
230,0.17697145
231,0.15129413
232,0.14487949
233,0.1753676
234,0.17812835
235,0.1950092
236,0.28137925
237,0.26047269
238,0.1995446
239,0.16006133
240,0.11128056
241,-0.0224643
242,-0.00074459054
243,-0.00079082
244,-0.015974354
245,-0.009379266
246,-0.01882148
247,-0.024137415
248,-0.03889056
249,-0.044294927
250,-0.080118656
251,-0.06880088
252,-0.0068554133
253,0.02821754
254,0.015830211
255,-0.013079356
256,-0.023105929
257,-0.033633333
258,0.035991807
259,-0.0052941917
260,0.015004837
261,-0.015400587
262,-0.008653872
263,-0.0008916301
264,0.019877378
265,0.009784885
266,-0.011093847
267,-0.04747031
268,-0.05149154
269,-0.02750751
270,-0.0030402672
271,0.019826103
272,0.01119587
273,0.036035042
274,0.081569985
275,0.11947706
276,0.1456766
277,0.10556713
278,0.11737512
279,0.083947316
280,0.0581472
281,0.05233231
282,0.024689687
283,0.029088903
284,0.022540975
285,0.030743912
286,0.03393778
287,0.043765854
288,-0.0038530305
289,-0.05710773
290,-0.049386963
291,-0.043368693
292,-0.006941436
293,0.027574353
294,0.046496198
295,0.08722009
296,0.099197164
297,0.122971326
298,0.14122808
299,0.13072792
300,0.09911136
301,0.13154177
302,0.105291486
303,0.16702268
304,0.25317857
305,0.24943209
306,0.20439573
307,0.18221731
308,0.17603023
309,0.17605075
310,0.16658896
311,0.21017103
312,0.19411178
313,0.17308842
314,0.18269849
