,0
0,-0.046661977
1,-0.060598124
2,-0.04871473
3,-0.018028142
4,-0.044153906
5,-0.038348805
6,-0.024409123
7,-0.016308725
8,-0.021424258
9,0.009480927
10,0.010239603
11,0.03027029
12,-0.013728368
13,0.0074534025
14,0.031547353
15,0.048995394
16,0.08178206
17,0.06271207
18,0.05604681
19,0.039827645
20,0.053649805
21,0.066758335
22,0.08248343
23,0.065220386
24,0.04888241
25,0.04739141
26,0.03787603
27,0.025656326
28,0.028585136
29,0.00046553882
30,0.0054148175
31,0.011528785
32,0.017137138
33,0.008194578
34,-0.004906235
35,-0.011599635
36,-0.022369498
37,-0.032196306
38,-0.033405125
39,-0.03142326
40,-0.031308442
41,-0.03604452
42,-0.010355871
43,-0.02024233
44,-0.02113595
45,-0.01901029
46,-0.017972352
47,-0.041207924
48,-0.04483773
49,-0.022871269
50,-0.047714464
51,-0.029636396
52,-0.032150038
53,-0.010792853
54,0.0037232107
55,7.369183e-05
56,-0.001023954
57,-0.006795607
58,0.0025014733
59,-0.004548916
60,0.010836417
61,0.0003442485
62,0.018434435
63,0.0010235936
64,0.0076494403
65,-0.0026418543
66,-0.0023579646
67,-0.010183305
68,-0.021573128
69,-0.030692969
70,-0.029240863
71,-0.040724378
72,-0.040246755
73,-0.041482184
74,-0.03581223
75,-0.023364246
76,0.00019638333
77,-0.022454204
78,-0.022593869
79,-0.022104783
80,-0.002264415
81,-0.0094006825
82,-0.01495889
83,-0.012205123
84,-0.020907432
85,0.013781777
86,0.04472045
87,0.028365197
88,0.015976025
89,0.016386442
90,0.0205499
91,0.023857906
92,0.0148799755
93,0.027467564
94,0.012519925
95,0.018920105
96,0.007476736
97,0.0014592283
98,-0.013752002
99,-0.00635911
100,-0.0069829286
101,0.002380276
102,-0.012568669
103,-0.0073533054
104,-0.0075505525
105,-0.000118353404
106,0.0043788636
107,0.009742856
108,0.009252631
109,0.0048860386
110,0.009811169
111,0.027526353
112,-0.00061123935
113,-0.0022550365
114,0.0043527414
115,0.009234573
116,0.003859426
117,-0.017620347
118,-0.026520867
119,-0.028158862
120,-0.03867299
121,-0.03493922
122,-0.03989647
123,-0.039942905
124,-0.04442504
125,-0.01729184
126,-0.015856795
127,-0.0035344805
128,-0.00023978995
129,-0.0075050155
130,-0.009237667
131,-0.010507133
132,-0.019094246
133,-0.021160092
134,-0.02551686
135,-0.02639206
136,-0.039691012
137,-0.02571575
138,-0.0034029267
139,-0.01601344
140,0.0034676003
141,0.00015847269
142,-0.0013282415
143,0.005787519
144,0.012820264
145,0.0097414795
146,0.0016072267
147,-0.009248171
148,-0.005315651
149,7.977337e-05
150,-0.0142895635
151,-0.014107868
152,-0.0032432645
153,-0.027439367
154,-0.037505373
155,-0.038701087
156,-0.037123103
157,-0.027512413
158,-0.031639185
159,-0.04948515
160,-0.020737033
161,-0.03527874
162,-0.03371337
163,-0.024257548
164,-0.02935375
165,-0.053018272
166,-0.056491677
