,0
0,-0.0094599575
1,-0.009106023
2,-0.018492261
3,-0.032217905
4,-0.051986307
5,-0.08131994
6,-0.09867202
7,-0.121437825
8,-0.12518738
9,-0.12810011
10,-0.12675816
11,-0.12635577
12,-0.121076465
13,-0.12680255
14,-0.12436493
15,-0.1077828
16,-0.10465857
17,-0.101835005
18,-0.10756147
19,-0.11157994
20,-0.10862019
21,-0.1260737
22,-0.12230552
23,-0.11873476
24,-0.106181465
25,-0.097468175
26,-0.09408848
27,-0.07999473
28,-0.084936365
29,-0.08396349
30,-0.0830116
31,-0.071295746
32,-0.08414861
33,-0.05406347
34,-0.05784815
35,-0.0074611665
36,-0.025497803
37,0.020768771
38,-0.0019778828
39,-0.000642973
40,-0.0022738809
41,0.013415396
42,0.023628775
43,0.11626728
44,0.14686193
45,0.13106783
46,0.098931655
47,0.08977947
48,0.09319664
49,0.08073827
50,0.06128501
51,0.046841707
52,0.05746183
53,0.07583299
54,0.10480937
55,0.117269546
56,0.09204427
57,0.09105997
58,0.12598403
59,0.11870914
60,0.102646336
61,0.09104555
62,0.05922268
63,0.029872775
64,0.033936713
65,0.035600808
66,0.04798943
67,0.08883622
68,0.081248134
69,0.05125758
70,0.020304369
71,0.010331336
72,-0.0046899044
73,0.015434599
74,0.030187024
75,0.00020083459
76,0.0010745525
77,0.004930835
78,0.0076497993
79,-0.001121447
80,0.010166446
81,0.006532562
82,0.010847287
83,-0.008424887
84,0.003592713
85,0.002585537
86,-0.0015632901
87,-0.007583356
88,-0.030173747
89,-0.042743
90,-0.05122074
91,-0.061063007
92,-0.09093319
93,-0.108434826
94,-0.096445724
95,-0.06693366
96,-0.0768978
97,-0.083702415
98,-0.07261067
99,-0.07098307
100,-0.08234247
101,-0.061164953
102,-0.06531086
103,-0.08467083
104,-0.065745525
105,-0.067236036
106,-0.053433236
107,-0.034485377
108,-0.022208832
109,-0.0154594425
110,-0.005260085
111,0.017749198
112,0.024211787
113,0.009122995
114,0.008955777
115,-0.017419873
116,-0.015664581
117,-0.017047754
118,-0.02527612
119,-0.02093588
120,-0.01233067
121,0.011240827
122,-0.014578449
123,-0.010253906
124,-0.0090509355
125,0.012680646
126,0.010196513
127,0.036308203
128,0.046968505
129,0.039008174
130,0.072449565
131,0.06679016
132,0.06582935
133,0.06959044
134,0.074888766
135,0.06442304
136,0.076007575
137,0.08216401
138,0.08364082
139,0.10191604
140,0.10420205
141,0.10550595
142,0.0921668
143,0.07835581
144,0.07713539
145,0.09249857
146,0.095110446
147,0.081327386
148,0.091025315
149,0.08262067
150,0.077178225
151,0.07842914
152,0.07287875
153,0.079995
154,0.09235199
155,0.08836537
156,0.087090135
157,0.0732568
158,0.08183159
159,0.07520539
160,0.08432163
161,0.07935167
162,0.090788655
163,0.08355784
164,0.0857351
165,0.075755864
166,0.07280392
167,0.06346257
168,0.050890144
169,0.04955679
170,0.052951235
171,0.04744471
172,0.03641921
173,0.03333681
174,0.032679133
175,0.032652203
176,0.037897523
177,0.040160123
178,0.045439165
179,0.033544272
180,0.054729607
181,0.054207638
182,0.043418948
183,0.028205723
184,0.01330829
185,-0.013128296
186,-0.026958354
187,-0.04774865
188,-0.055234972
189,-0.05819804
190,-0.05757148
191,-0.06632098
192,-0.06643719
193,-0.07986846
194,-0.08842891
195,-0.08302698
196,-0.07361278
197,-0.07476172
198,-0.07518232
199,-0.08545121
200,-0.082297914
201,-0.08230428
202,-0.09031473
203,-0.08352942
204,-0.077241614
205,-0.07851656
206,-0.07946625
207,-0.061832733
208,-0.054107245
209,-0.077688314
210,-0.07162219
211,-0.06437365
212,-0.06500884
213,-0.05701766
214,-0.05065766
215,-0.06380537
216,-0.068570256
217,-0.079226606
218,-0.08336412
219,-0.08926229
220,-0.09450547
221,-0.0837263
222,-0.061841346
223,-0.027605843
224,-0.009463429
225,-0.0042798454
226,0.0016967227
227,-0.0010129074
228,-0.008531176
229,-0.014995584
230,-0.020350993
231,-0.013550976
232,-0.0049915574
233,-0.020176107
234,-0.015474463
235,-0.012217997
236,-0.0006052132
237,0.0045527965
238,-0.009167617
239,-0.0004276149
240,0.011003176
241,0.03990471
242,0.03402274
243,0.030355109
