,0
0,0.043130483
1,0.05534388
2,0.051248655
3,0.036833853
4,0.012838723
5,0.022593293
6,0.029365005
7,0.0129202185
8,0.017489832
9,0.02165184
10,0.0031765932
11,0.009914222
12,0.03425151
13,0.0053846035
14,0.0141719
15,0.0097041875
16,0.0052231075
17,0.0025846146
18,0.021363044
19,0.0037075602
20,0.0058314456
21,-0.017327614
22,-0.007920017
23,0.019794822
24,0.010727038
25,0.032535158
26,0.016872903
27,0.033048004
28,0.014587885
29,0.037243575
30,0.043656286
31,0.047174316
32,0.03357623
33,0.036138456
34,0.035827897
35,0.03291253
36,0.0066859247
37,0.020105228
38,0.0032674302
39,0.017054733
40,0.034209907
41,0.03673461
42,0.01638443
43,0.031049114
44,0.028704
45,0.02645397
46,0.022519136
47,0.019518431
48,0.017177746
49,0.006622753
50,0.010543608
51,0.022735234
52,0.027081344
53,0.032738708
54,0.025222534
55,0.028064271
56,0.017728383
57,0.007878462
58,0.005703586
59,-0.01384221
60,-0.02268595
61,-0.042934857
62,-0.044500325
63,-0.02847568
64,-0.021346785
65,-0.008799076
66,-0.00981146
67,0.0316755
68,0.037559267
69,0.0619822
70,0.05840976
71,0.06420786
72,0.037605207
73,0.024246084
74,0.0070691416
75,-0.01191539
76,-0.020892857
77,-0.023271406
78,-0.05757666
79,-0.05926125
80,-0.03199806
81,-0.037074253
82,-0.016809674
83,-0.0024519286
84,-0.008612301
85,0.00583662
86,0.007926034
87,0.003740988
88,0.0014597204
89,0.019780293
90,0.02432836
91,0.032700002
92,0.033144824
93,0.02560789
94,0.056207377
95,0.0825466
96,0.06437046
97,0.036400817
98,0.03449741
99,0.021158073
100,0.031586852
101,0.009200905
102,0.007874812
103,-0.0020776438
104,-0.0035664004
105,-0.017479442
106,-0.005231686
107,0.0153947985
108,0.025754867
109,0.028262433
110,0.037066754
111,0.03930509
112,0.035003047
113,0.038103227
114,0.03232266
115,0.03147222
116,0.026187377
117,0.0304109
118,0.010756864
119,0.0018862234
120,0.004583678
121,0.00765682
122,0.014624823
123,0.008869001
124,0.010832141
125,0.0021452752
126,0.0024376314
127,-0.009388732
128,-0.017287634
129,-0.024564752
130,-0.020151865
131,-0.025008827
132,-0.02709659
133,-0.03296321
134,-0.031895895
135,-0.021179583
136,-0.007525144
137,-0.0038624716
138,-0.0040861666
139,-0.004682621
140,-0.0016587069
141,-0.0026099083
142,-0.0036825284
143,-0.006471728
144,-0.0132833095
145,-0.015993081
146,3.122771e-05
147,0.012449557
148,0.0041748676
149,0.016223088
150,0.015050334
151,0.012711581
152,0.011553165
153,0.014353545
154,0.007142348
155,-0.0066441232
156,-0.022105757
157,-0.021724198
158,-0.010675011
159,-0.021077318
160,-0.020498443
161,-0.0063525764
162,-0.015945297
163,-0.02188278
164,-0.02075271
165,-0.0268028
166,-0.019624729
167,-0.021573493
168,-0.02673659
169,-0.0138019845
170,0.003919127
171,-0.00013674586
172,0.0043439306
173,-0.006660348
174,-0.03769714
175,-0.046028137
176,-0.059237484
177,-0.051199373
178,-0.052535217
179,-0.050571926
180,-0.029598223
181,-0.022022275
182,0.051225305
183,0.09448212
184,0.08947288
185,0.087144844
186,0.10296766
187,0.09756974
188,0.04235731
189,0.038497984
