,0
0,0.21507357
1,0.20780437
2,0.21111892
3,0.22506894
4,0.2214202
5,0.23606278
6,0.21583854
7,0.22148757
8,0.2740649
9,0.28030044
10,0.33670157
11,0.3399142
12,0.34182543
13,0.27854198
14,0.20641626
15,0.30073717
16,0.35922787
17,0.44310284
18,0.42967427
19,0.49647802
20,0.532351
21,0.4670089
22,0.47688574
23,0.43846908
24,0.44100443
25,0.33108318
26,0.31401545
27,0.28077874
28,0.23907709
29,0.28145748
30,0.2796216
31,0.24096347
32,0.22446564
33,0.1758286
34,0.19939832
35,0.18518496
36,0.19066197
37,0.21956217
38,0.15974563
39,0.10125127
40,0.16170095
41,0.15068723
42,0.1192883
43,0.107339896
44,0.15412313
45,0.107385956
46,0.14120007
47,0.09724208
48,0.13057533
49,0.100767694
50,0.112115405
51,0.14391124
52,0.1764733
53,0.10637855
54,0.12472385
55,0.07056072
56,0.0764336
57,0.11336516
58,0.05785471
59,0.12715505
60,0.11989542
61,0.07600628
62,0.0508848
63,0.017066235
64,0.045504354
65,0.03826834
66,0.020877786
67,0.0077554183
68,-0.0063666413
69,-0.002238525
70,-0.012561991
71,-0.018954355
72,-0.043023672
73,-0.020904552
74,-0.050746832
75,-0.04486869
76,-0.055477515
77,-0.07929318
78,-0.090540744
79,-0.07827114
80,-0.116547786
81,-0.13560767
82,-0.13784054
83,-0.1289489
84,-0.09134054
85,-0.15347761
86,-0.16418052
87,-0.14676711
88,-0.17676787
89,-0.18321817
90,-0.2158432
91,-0.24919753
92,-0.28507972
93,-0.29289377
94,-0.3232327
95,-0.33070758
96,-0.34420478
97,-0.3660443
98,-0.34921855
99,-0.3480394
100,-0.35478213
101,-0.37340674
102,-0.39735094
103,-0.381664
104,-0.35303146
105,-0.33186668
106,-0.31390578
107,-0.3225854
108,-0.2810648
109,-0.2806714
110,-0.2711969
111,-0.2661137
112,-0.2690526
113,-0.3325223
114,-0.3180826
115,-0.32313958
116,-0.3084841
117,-0.3265659
118,-0.31780285
119,-0.31591395
120,-0.33066645
121,-0.34980544
122,-0.34227374
123,-0.2892783
124,-0.2769864
125,-0.28697908
126,-0.24446441
127,-0.20753263
128,-0.21207492
129,-0.2234043
130,-0.23328307
131,-0.2689164
132,-0.28089842
133,-0.27106804
134,-0.2750053
135,-0.30918458
136,-0.33049262
137,-0.40790048
138,-0.44425339
139,-0.48674628
140,-0.4941161
141,-0.48798963
142,-0.44785297
143,-0.46601245
144,-0.47449
145,-0.44294587
146,-0.38234338
147,-0.33389226
148,-0.33054972
149,-0.33266336
150,-0.30122563
151,-0.33193913
152,-0.2849075
153,-0.2818813
154,-0.15583433
155,-0.12731282
156,-0.11691354
157,-0.0652999
158,-0.036461167
159,-0.043503784
160,-0.06997328
161,-0.09985148
162,-0.07920867
163,-0.07082027
164,-0.04579735
165,-0.082003884
166,-0.11696243
167,-0.1275429
168,-0.10147847
169,-0.105187014
170,-0.17642592
171,-0.19164579
172,-0.17853956
173,-0.15642129
174,-0.06943967
175,-0.04884217
176,-0.10259676
177,-0.108774304
178,-0.10004642
179,-0.02987279
180,-0.13436793
181,-0.16750178
182,-0.19100931
183,-0.13600142
184,-0.16533764
185,-0.199158
186,-0.26197207
187,-0.30026004
188,-0.28024682
189,-0.281452
190,-0.26476377
191,-0.28120345
192,-0.28560254
193,-0.16434312
194,-0.2256244
195,-0.20392849
196,-0.0527301
197,-0.0031750929
198,0.17935136
199,0.28874853
200,0.20461099
201,0.28566006
202,0.39973804
203,0.16461442
204,0.10780121
205,0.28113824
206,0.110246964
207,0.06554806
208,-0.08079845
209,-0.03051554
210,0.04416447
211,0.046561643
212,-0.0006383918
213,0.09434965
214,0.054951426
215,-0.039925076
216,-0.092805706
217,-0.13340676
218,-0.07241292
219,-0.104284
220,-0.07224368
221,0.013054818
222,-0.036531646
223,-0.033943232
224,-0.01663753
225,0.0637103
226,-0.038214404
227,-0.04864839
228,-0.0711246
229,-0.107928105
230,-0.05716393
231,0.10619722
232,-0.032465834
233,-0.12522969
234,-0.124995634
235,-0.17718117
236,-0.15751262
237,-0.05178659
238,-0.04479258
239,-0.065932356
240,0.142833
241,0.16725309
242,0.092602685
243,0.0823641
244,-0.027149167
245,0.03173357
246,0.06891646
247,0.14219522
248,0.13942899
249,0.16371883
250,0.2423179
251,0.22474568
252,0.33995813
253,0.3661106
254,0.4063816
255,0.377985
256,0.33567214
257,0.2837494
258,0.2499199
259,0.15930678
260,0.10973581
261,0.12656261
262,0.18118937
263,0.14613016
264,0.1733836
265,0.23737799
266,0.19694024
267,0.2511521
268,0.27066353
269,0.27057514
270,0.33183917
271,0.19116542
272,0.23013382
273,0.16093183
274,0.15316503
275,0.14282975
276,0.1059048
277,0.13260008
278,0.15213202
279,0.1689509
280,0.14917427
281,0.13493916
282,0.10146795
283,0.09955117
284,0.10101459
285,0.18233004
286,0.19998765
287,0.16633907
288,0.14197426
289,0.21732269
290,0.25014913
291,0.21830796
292,0.26883894
293,0.34139818
294,0.2659801
295,0.18208991
296,0.19154043
297,0.21250361
298,0.3324966
299,0.27264738
300,0.22795731
301,0.26588282
302,0.2574235
303,0.29487428
304,0.21236761
305,0.24643447
306,0.20206618
307,0.19728914
308,0.17004158
309,0.14230701
310,0.1364772
311,0.09783286
312,0.1303192
313,0.008047463
314,0.029630285
315,0.01375822
316,-0.025281869
317,0.00956453
318,0.025224928
319,0.03125821
320,0.028575499
321,-0.042298105
322,-0.07282045
323,-0.063894145
324,-0.038945813
325,-0.06739276
326,-0.09406627
327,-0.0931165
328,-0.08491584
329,-0.07018298
330,-0.04789312
331,-0.06404927
332,0.02145113
333,0.04098554
334,0.08653871
335,0.09366361
336,0.06674346
337,0.14093749
338,0.1189925
339,0.08966148
340,0.1614286
341,0.12140633
342,0.057134792
343,0.095590964
344,0.061296713
345,0.08032851
346,0.03835066
347,0.07266123
348,0.06594646
349,0.1412415
350,0.13181734
351,0.1820269
352,0.14665902
353,0.13888444
354,0.15725592
355,0.1854662
356,0.1707007
357,0.15094037
358,0.15454666
359,0.12847197
360,0.121479325
361,0.07366987
362,0.07408363
363,0.13671578
364,0.08996518
365,0.0986907
366,0.0809514
367,0.0625137
368,0.06375187
369,0.016110085
370,0.045268353
371,0.06562648
372,0.09764982
373,0.112415545
374,0.12346215
375,0.15062149
376,0.2412056
377,0.2604899
378,0.2569427
379,0.24000399
380,0.23719878
381,0.23307188
