,0
0,-0.03641887
1,-0.021462403
2,-0.032050226
3,-0.029555345
4,-0.038166363
5,-0.03577386
6,-0.053904604
7,-0.053308304
8,-0.043773815
9,-0.045075256
10,-0.040396463
11,-0.010227587
12,-0.015390333
13,-0.031063398
14,-0.040323753
15,-0.037528086
16,-0.042087436
17,-0.04153283
18,-0.053719465
19,-0.048670825
20,-0.06651024
21,-0.0440251
22,-0.043414827
23,-0.0018624028
24,-0.0014667686
25,-0.019345528
26,-0.04412455
27,-0.071356356
28,-0.07742864
29,-0.06345094
30,-0.057471815
31,-0.0567709
32,-0.071797214
33,-0.02992784
34,-0.05700284
35,-0.090817675
36,-0.06892903
37,-0.036160015
38,-0.038293675
39,-0.057242014
40,-0.07044506
41,-0.08051987
42,-0.10635803
43,-0.103661895
44,-0.10933839
45,-0.0963261
46,-0.07074139
47,-0.10234702
48,-0.08986789
49,-0.10294004
50,-0.108612664
51,-0.09102497
52,-0.104993075
53,-0.082059175
54,-0.07650265
55,-0.0863698
56,-0.08478806
57,-0.0916066
58,-0.0908319
59,-0.099651486
60,-0.12581915
61,-0.15650204
62,-0.14368403
63,-0.13707729
64,-0.12931824
65,-0.13361613
66,-0.13968429
67,-0.13364391
68,-0.1371972
69,-0.15508574
70,-0.16296567
71,-0.16838494
72,-0.18232761
73,-0.19272242
74,-0.1980989
75,-0.2056211
76,-0.19533958
77,-0.19212592
78,-0.19329587
79,-0.19187818
80,-0.1891072
81,-0.20782892
82,-0.21739027
83,-0.217642
84,-0.21482489
85,-0.21721913
86,-0.21996398
87,-0.21905306
88,-0.14012507
89,-0.13629127
90,-0.10869895
91,-0.1162946
92,-0.09263623
93,-0.10102197
94,-0.09812669
95,-0.100190416
96,-0.06310265
97,-0.06318659
98,-0.018226681
99,-0.016932191
100,-0.05424744
101,-0.040480085
102,-0.030135984
103,-0.026743885
104,-0.0124320835
105,-0.0049552964
106,0.00027220906
107,-0.0074799554
108,-6.667618e-05
109,-0.030348415
110,-0.051294133
111,-0.020982219
112,-0.04198063
113,-0.049251944
114,-0.046740606
115,-0.039857075
116,-0.05680086
117,-0.04687615
118,-0.06711235
119,-0.0480276
120,-0.053279832
121,-0.034279097
122,-0.0077901827
123,0.006914623
124,-0.016231967
125,0.017796898
126,0.016406082
127,0.00011330424
128,-0.0048423456
129,-0.00058540865
130,0.015776325
131,0.024328178
132,0.04778437
133,0.06635814
134,0.06973423
135,0.111770846
136,0.08950795
137,0.07765116
138,0.091871396
139,0.07047085
140,0.08783741
141,0.056903638
142,0.082867436
143,0.09908031
144,0.14106074
145,0.16992936
146,0.20669465
147,0.15352923
148,0.14649504
149,0.14036855
150,0.13038202
151,0.13243657
152,0.13757612
153,0.11195833
154,0.09001705
155,0.08317694
156,0.12504338
157,0.11562272
158,0.12678756
159,0.11587273
160,0.13903004
161,0.11083978
162,0.08531714
163,0.089864805
164,0.1013252
165,0.087198064
166,0.08342091
167,0.099120505
168,0.08514786
169,0.075931855
170,0.073252134
171,0.09059632
172,0.1030809
173,0.14177108
174,0.13580377
175,0.14421439
176,0.11705755
177,0.16152053
178,0.16722311
179,0.1599254
180,0.12515648
181,0.12188292
182,0.13537544
183,0.17403777
184,0.15844297
185,0.12802625
186,0.16530786
187,0.15581518
188,0.13687243
189,0.118755125
190,0.105881765
191,0.1194007
192,0.110892236
193,0.11355598
194,0.0786678
195,0.056288455
196,0.04546625
197,0.03873539
198,0.03525774
199,0.03809763
200,0.05626073
201,0.05059535
202,0.050004706
203,0.03791764
204,0.031565152
205,-0.0011168991
206,0.0049274983
207,-0.013275882
208,0.005472104
209,0.01993332
210,0.014453661
211,0.008510622
212,0.0028157064
213,0.003880877
214,-0.00815772
215,-0.020688022
216,-0.033323325
217,-0.032285873
218,-0.022221157
219,-0.03170937
220,-0.027826875
221,-0.036375016
222,-0.030296722
223,-0.045546267
224,-0.0490297
225,-0.07054784
226,-0.0761089
227,-0.07954067
228,-0.06571824
229,-0.06888616
230,-0.06347037
231,-0.07188804
232,-0.071587175
233,-0.08039675
234,-0.07722846
235,-0.07795375
236,-0.08557483
237,-0.08023962
238,-0.087228276
239,-0.09274154
240,-0.10325602
241,-0.0861047
242,-0.100099534
243,-0.10259989
244,-0.065945715
245,-0.08875881
246,-0.11930951
247,-0.11054331
248,-0.117742546
249,-0.12785682
250,-0.13192067
251,-0.119816266
252,-0.13579424
253,-0.1297637
254,-0.14988793
255,-0.12990281
256,-0.1392078
257,-0.16356227
258,-0.15717192
