,0
0,0.040935293
1,0.03437262
2,0.018018268
3,-0.017175965
4,-0.029238876
5,0.023825264
6,-0.021684632
7,-0.1007216
8,-0.17313872
9,-0.16962601
10,-0.17620572
11,-0.109904274
12,-0.07801865
13,-0.11593056
14,-0.094655946
15,-0.1201343
16,-0.061423756
17,-0.040692583
18,-0.05431627
19,-0.037114657
20,-0.04519615
21,-0.023436267
22,-0.04898611
23,-0.06586466
24,-0.050836194
25,-0.053216908
26,-0.028208211
27,-0.0031774822
28,0.0027952103
29,-0.008105887
30,0.019424863
31,0.016455464
32,-0.0067081717
33,-0.012420446
34,0.0031729424
35,0.068497546
36,0.0399133
37,0.052111864
38,0.07423393
39,0.07496623
40,0.062997825
41,0.06290175
42,-0.0010535759
43,0.004197256
44,0.021520307
45,0.016238773
46,0.016494889
47,0.025152257
48,0.02209012
49,0.013038471
50,-0.007356404
51,0.0010848437
52,0.014358183
53,0.012006032
54,-0.014784442
55,0.032763697
56,0.22569367
57,0.21510018
58,0.21165158
59,0.21493241
60,0.23870601
61,0.22591743
62,0.2628917
63,0.24834372
64,0.25625452
65,0.24123167
66,0.21133749
67,0.21914244
68,0.17228924
69,0.16192839
70,0.13623905
71,0.08810968
72,0.077196896
73,0.10691991
74,0.08582291
75,0.067443565
76,0.096189655
77,0.09844163
78,0.07631925
79,0.09428793
80,0.09478157
81,0.102541916
82,0.13009095
83,0.08712408
84,0.07891811
85,0.07447357
86,0.087295115
87,0.06903435
88,0.08558779
89,0.03233336
90,-0.011749513
91,-0.022881681
92,-0.052271765
93,-0.048806224
94,-0.031292453
95,-0.028202098
96,-0.0100247115
97,-0.013553586
98,-0.042758893
99,-0.030213397
100,-0.03569067
101,-0.02882756
102,-0.013561105
103,-0.010012347
104,-0.03716158
105,-0.013720486
106,-0.018028522
107,-0.0053335917
108,-0.0073029385
109,0.0119122565
110,0.02626836
111,0.021491341
112,0.008244451
113,0.03313118
114,0.057079963
115,0.08313689
116,0.05137374
117,0.056603547
118,0.07002378
119,0.0584767
120,0.08434189
121,0.07275221
122,0.08904949
123,0.1032093
124,0.09522833
125,0.0839687
126,0.081327334
127,0.07103382
128,0.0897331
129,0.082441
130,0.079484954
131,0.040456697
132,0.017955579
133,0.021953795
134,0.013699386
135,-0.0008562226
136,-0.023288397
137,-0.0031600227
138,0.02482216
139,0.035502043
140,0.059734304
141,0.08458738
142,0.11272796
143,0.1457725
144,0.15675855
145,0.18109545
146,0.19632114
147,0.1795857
148,0.18408462
149,0.167566
150,0.1773627
151,0.19067219
152,0.19009525
153,0.16704907
154,0.1444729
155,0.13613996
156,0.14743823
157,0.14544505
158,0.18234119
159,0.1957744
160,0.21369329
161,0.123149686
162,0.11993899
163,0.13144714
164,0.11277768
165,0.10708278
166,0.09414653
167,0.084979534
168,0.095244825
169,0.07960979
170,0.07002685
171,0.07849425
172,0.06350179
173,0.071984015
174,0.083539315
175,0.078545034
176,0.06774998
177,0.061409216
178,0.06763084
179,0.056269895
180,0.079591595
181,0.07511842
182,0.046910673
183,0.01594591
184,0.018131077
185,0.010719573
186,-0.0025485205
187,0.0052522207
188,0.027742434
189,0.058066517
190,0.052291792
191,0.05505512
192,0.07869861
193,0.059556767
194,0.06781552
195,0.029083492
196,-0.013582895
197,-0.024390649
198,-0.030707158
199,-0.00855802
200,-0.0021359134
201,3.164308e-05
202,-0.0005000327
203,0.009642947
204,0.02120272
205,0.025320757
206,0.0031634895
207,0.021810845
208,0.010093486
209,0.009238891
210,0.0137082
211,-0.00096656894
212,-0.010264404
213,-0.05538144
214,-0.04449214
215,-0.023050435
216,-0.018624647
217,0.009783612
218,0.010720374
219,0.008830951
220,0.0009969417
221,0.0094650965
222,0.02689422
223,0.0131935645
224,-0.007990846
225,0.0037955493
226,0.010214292
227,0.0015064895
228,-0.0054364656
229,-0.018039795
230,-0.018709563
231,0.0008471287
232,0.004946127
233,0.0007000475
234,0.011922479
235,0.047401343
236,0.034415912
237,0.04277266
