,0
0,-0.24799937
1,-0.27273482
2,-0.21585585
3,-0.19466615
4,-0.19555013
5,-0.20633282
6,-0.20029528
7,-0.1605204
8,-0.12700638
9,-0.13901798
10,-0.07872549
11,-0.03143231
12,0.012343213
13,-0.0795321
14,-0.060415164
15,-0.037397206
16,-0.070310585
17,-0.082396284
18,-0.07616464
19,-0.06735797
20,-0.057140455
21,-0.065335065
22,-0.037657246
23,-0.012879146
24,-0.036604963
25,-0.03741335
26,-0.012395067
27,-0.031937644
28,-0.03726711
29,-0.02007679
30,0.047654636
31,0.10383994
32,0.08017771
33,0.0751941
34,0.09317817
35,0.13711093
36,0.13307463
37,0.12986368
38,0.11343325
39,0.093887225
40,0.08155328
41,0.11175467
42,-0.038875602
43,-0.038479008
44,-0.04528381
45,-0.06845151
46,-0.09635948
47,-0.018415578
48,-0.04047974
49,-0.05405526
50,-0.0689335
51,-0.10518427
52,-0.13774681
53,-0.12922993
54,-0.14407842
55,-0.1439255
56,-0.15960382
57,-0.15247735
58,-0.16870554
59,-0.15977125
60,-0.17268303
61,-0.159839
62,-0.13417704
63,-0.13141322
64,-0.14137228
65,-0.14855437
66,-0.14303121
67,-0.15603389
68,-0.15954071
69,-0.16339952
70,-0.17169662
71,-0.17287615
72,-0.1598749
73,-0.15782514
74,-0.14559881
75,-0.15306444
76,-0.16170779
77,-0.14701359
78,-0.1383229
79,-0.14892867
80,-0.11429241
81,-0.12626775
82,-0.12484958
83,-0.13595222
84,-0.13768761
85,-0.15573505
86,-0.14163002
87,-0.15274256
88,-0.15431045
89,-0.16474794
90,-0.17804576
91,-0.15937676
92,-0.15040684
93,-0.14639893
94,-0.112670064
95,-0.079864204
96,-0.071199454
97,-0.09199492
98,-0.081183456
99,-0.0469921
100,-0.03291047
101,-0.030989949
102,-0.03551998
103,-0.011269895
104,-0.032773748
105,0.023433976
106,0.06358109
107,0.06578996
108,0.0958515
109,0.118948095
110,0.10787196
111,0.13881442
112,0.12435567
113,0.13724251
114,0.1476012
115,0.17378782
116,0.1453886
117,0.13363633
118,0.14973706
119,0.13989839
120,0.16660987
121,0.18200448
122,0.1845366
123,0.14154245
124,0.17132613
125,0.18055446
126,0.17432137
127,0.19047223
128,0.22723539
129,0.21618903
130,0.22856528
131,0.23738888
132,0.24197973
133,0.25992802
134,0.27465776
135,0.23720574
136,0.23742437
137,0.24183868
138,0.25504065
139,0.23134196
140,0.22270575
141,0.23016961
142,0.23321481
143,0.21965349
144,0.23971562
145,0.24134606
146,0.26030532
147,0.276465
148,0.28050917
149,0.25408593
150,0.24187683
151,0.24170427
152,0.19616441
153,0.20916831
154,0.22317237
155,0.23571375
156,0.2219274
157,0.23376137
158,0.20704395
159,0.23234832
160,0.2245461
161,0.23420712
162,0.23595442
163,0.21585271
164,0.24613135
165,0.26510933
166,0.2796636
167,0.26046738
168,0.27779433
169,0.26609498
170,0.25314665
171,0.2223489
172,0.2030749
173,0.19579037
174,0.20316437
175,0.1911983
176,0.18055607
177,0.17832445
178,0.18994741
179,0.17166783
180,0.15897961
181,0.17256437
182,0.18141669
183,0.17128159
184,0.07512558
185,0.09161824
186,0.0969939
187,0.09467343
188,0.08497915
189,0.07857275
190,0.079264656
191,0.06738508
192,0.07307136
193,0.06791765
194,0.0924467
195,0.076349124
196,0.09242739
197,0.09115487
198,0.10772514
199,0.10248343
200,0.08819641
201,0.08081346
202,0.060060915
203,0.06495388
204,0.0785517
205,0.07357937
206,0.06935163
207,0.07373372
208,0.06404718
209,0.054720253
210,0.05797962
211,0.054713476
212,0.05822345
213,0.06626478
214,0.07033365
215,0.06550718
216,0.06992075
217,0.06572714
218,0.058269944
219,0.02899902
220,0.009079012
221,0.002513194
222,0.005166113
223,-0.008071046
224,-0.007569526
225,0.014633335
226,0.02680756
227,0.021302216
228,0.008831506
229,-0.025508048
230,-0.0039495486
231,0.0117986165
232,0.025153434
233,0.02669728
234,0.026868805
235,0.017788976
236,0.043352745
237,0.05650532
238,0.07213438
239,0.08668789
240,0.07338108
241,0.0816797
242,0.08474018
243,0.08467731
244,0.09852508
245,0.11294144
246,0.11884598
247,0.1260954
248,0.10294373
249,0.095198676
250,0.10426572
251,0.09906009
252,0.1116178
253,0.11714926
254,0.10194816
255,0.10745708
256,0.12730052
257,0.1245408
258,0.117152646
259,0.11781086
260,0.11472889
261,0.12288538
262,0.12531212
263,0.12497636
264,0.13111487
265,0.1401928
266,0.1364619
267,0.13015538
268,0.1266805
269,0.11851533
270,0.12563723
271,0.1392026
272,0.14943086
273,0.16128868
274,0.17120238
275,0.1600724
276,0.17042428
277,0.14866196
