Date,Open,High,Low,Close,Adj Close,Volume
2015-11-17,63.160000,68.989998,59.799999,66.300003,66.300003,69547788
2015-11-18,65.680000,67.199997,62.400002,65.239998,65.239998,38404297
2015-11-19,65.370003,66.919998,62.770000,64.580002,64.580002,19955012
2015-11-20,61.410000,62.209999,58.660000,60.820000,60.820000,38277989
2015-11-21,62.560001,65.669998,61.520000,64.610001,64.610001,28424025
2015-11-22,63.820000,65.269997,62.880001,63.560001,63.560001,22585545
2015-11-23,64.070000,64.949997,60.970001,62.930000,62.930000,27186173
2015-11-24,62.369999,63.220001,60.090000,60.919998,60.919998,26454951
2015-11-25,61.900002,62.220001,56.310001,57.070000,57.070000,44230608
2015-11-26,63.799999,64.940002,55.110001,60.410000,60.410000,61442108
2015-11-27,60.070000,60.689999,56.889999,58.119999,58.119999,25213278
2015-11-28,48.720001,53.220001,48.660000,51.889999,51.889999,25214997
2015-11-29,56.160000,56.340000,50.830002,51.209999,51.209999,24739192
2015-11-30,48.139999,50.029999,45.549999,47.540001,47.540001,40792986
2015-12-01,52.330002,56.080002,48.599998,54.480000,54.480000,37736937
2015-12-02,57.360001,59.340000,51.810001,54.580002,54.580002,30983501
2015-12-03,54.779999,55.160000,50.910000,54.540001,54.540001,33569029
2015-12-04,54.849998,57.270000,52.919998,55.880001,55.880001,15305898
2015-12-05,58.799999,59.360001,55.110001,55.689999,55.689999,13772015
2015-12-06,57.599998,58.540001,54.509998,55.590000,55.590000,28024555
2015-12-07,56.279999,57.889999,52.070000,53.419998,53.419998,32125907
2015-12-08,53.610001,55.020000,51.779999,53.580002,53.580002,26793002
2015-12-09,56.150002,56.400002,50.549999,52.830002,52.830002,39930109
2015-12-10,52.330002,57.650002,51.919998,55.910000,55.910000,22968894
2015-12-11,60.849998,64.160004,55.930000,60.490002,60.490002,43044308
2015-12-12,57.169998,68.169998,55.180000,63.689999,63.689999,71408282
2015-12-13,67.379997,68.910004,63.509998,65.940002,65.940002,16044469
2015-12-14,64.550003,67.930000,63.820000,65.699997,65.699997,32165261
2015-12-15,66.779999,67.879997,64.180000,65.370003,65.370003,33819944
2015-12-16,66.550003,67.559998,65.129997,66.250000,66.250000,19520287
2015-12-17,66.150002,66.629997,60.169998,62.349998,62.349998,36477999
2015-12-18,62.480000,62.820000,59.259998,60.049999,60.049999,18481236
2015-12-19,60.840000,61.180000,58.439999,60.130001,60.130001,20765001
2015-12-20,57.959999,64.519997,57.900002,60.689999,60.689999,29742290
2015-12-21,58.389999,60.740002,56.709999,58.220001,58.220001,31138363
2015-12-22,59.119999,60.430000,56.799999,57.560001,57.560001,25038336
2015-12-23,57.540001,58.090000,55.560001,55.770000,55.770000,20630013
2015-12-24,57.700001,58.389999,55.840000,56.619999,56.619999,20470095
2015-12-25,56.720001,57.919998,56.660000,57.320000,57.320000,8853120
2015-12-26,51.490002,56.590000,51.439999,55.320000,55.320000,20920877
2015-12-27,57.259998,57.869999,56.029999,56.310001,56.310001,4097154
2015-12-28,56.200001,57.099998,54.779999,55.669998,55.669998,8756428
2015-12-29,56.139999,56.869999,55.180000,56.560001,56.560001,12533946
2015-12-30,56.889999,62.490002,56.410000,59.860001,59.860001,36542945
2015-12-31,59.689999,65.220001,59.119999,60.990002,60.990002,41305790
2016-01-01,61.869999,63.049999,61.189999,61.590000,61.590000,11426427
2016-01-02,61.580002,63.660000,61.400002,61.459999,61.459999,15907123
2016-01-03,60.619999,64.959999,60.529999,63.520000,63.520000,25068536
2016-01-04,64.709999,64.970001,60.720001,63.130001,63.130001,19670320
2016-01-05,63.240002,64.559998,62.430000,63.470001,63.470001,13144922
2016-01-06,63.480000,65.029999,62.439999,63.849998,63.849998,19676039
2016-01-07,66.970001,68.480003,62.169998,62.740002,62.740002,38341719
2016-01-08,62.930000,66.629997,61.840000,65.930000,65.930000,33362365
2016-01-09,65.400002,66.930000,64.949997,66.029999,66.029999,13562315
2016-01-10,64.760002,66.860001,64.410004,65.680000,65.680000,23579343
2016-01-11,66.309998,71.099998,66.040001,69.489998,69.489998,59140425
2016-01-12,69.650002,86.720001,69.620003,77.169998,77.169998,183459543
2016-01-13,75.250000,78.510002,72.220001,76.089996,76.089996,62563509
2016-01-14,75.620003,78.650002,73.529999,78.330002,78.330002,46429938
2016-01-15,71.320000,90.470001,71.000000,86.050003,86.050003,269065240
2016-01-16,81.559998,89.019997,77.550003,78.820000,78.820000,144079406
2016-01-17,95.760002,103.790001,94.209999,103.580002,103.580002,87703614
2016-01-18,95.320000,111.669998,93.820000,101.370003,101.370003,289911465
2016-01-19,94.089996,98.720001,80.339996,93.099998,93.099998,162145038
2016-01-20,93.989998,103.449997,91.800003,96.239998,96.239998,163313908
2016-01-21,104.699997,108.050003,97.220001,107.660004,107.660004,106040851
2016-01-22,98.779999,102.769997,96.800003,101.419998,101.419998,97158159
2016-01-23,106.290001,144.339996,106.290001,141.690002,141.690002,513555942
2016-01-24,142.559998,159.449997,133.809998,144.839996,144.839996,605824880
2016-01-25,138.520004,180.160004,135.309998,165.429993,165.429993,686140655
2016-01-26,167.809998,195.029999,130.880005,148.729996,148.729996,791390607
2016-01-27,150.779999,180.039993,141.440002,164.839996,164.839996,471511510
2016-01-28,159.309998,183.520004,153.710007,173.399994,173.399994,335261143
2016-01-29,169.000000,180.389999,151.679993,166.630005,166.630005,421095833
2016-01-30,165.779999,174.860001,160.259995,162.949997,162.949997,241897331
2016-01-31,168.860001,175.850006,151.210007,166.550003,166.550003,395737513
2016-02-01,162.160004,162.880005,143.869995,152.520004,152.520004,252006619
2016-02-02,151.809998,166.570007,145.669998,164.029999,164.029999,232134639
2016-02-03,161.679993,172.369995,156.839996,171.059998,171.059998,260419735
2016-02-04,178.470001,180.800003,168.020004,172.789993,172.789993,226425171
2016-02-05,174.240005,178.570007,165.110001,173.100006,173.100006,172154399
2016-02-06,162.860001,168.669998,161.869995,166.809998,166.809998,123514514
2016-02-07,163.800003,199.779999,163.509995,190.729996,190.729996,422350911
2016-02-08,199.410004,222.460007,193.899994,218.919998,218.919998,614794743
2016-02-09,209.580002,243.949997,205.580002,241.929993,241.929993,962166419
2016-02-10,250.679993,327.329987,242.259995,294.950012,294.950012,1904726151
2016-02-11,303.279999,440.869995,294.170013,410.179993,410.179993,1822823246
2016-02-12,417.709991,464.589996,348.309998,379.570007,379.570007,1332581169
2016-02-13,382.470001,404.089996,281.850006,357.649994,357.649994,1523927211
2016-02-14,366.769989,380.179993,301.079987,345.970001,345.970001,733721869
2016-02-15,348.859985,402.130005,341.130005,362.660004,362.660004,883788185
2016-02-16,367.679993,382.230011,270.019989,298.570007,298.570007,974511194
2016-02-17,307.339996,342.760010,237.369995,255.490005,255.490005,947214034
2016-02-18,259.059998,346.970001,236.360001,299.950012,299.950012,1105153411
2016-02-19,274.720001,305.489990,268.839996,285.690002,285.690002,428921972
2016-02-20,319.609985,340.559998,281.220001,291.929993,291.929993,558910077
2016-02-21,301.059998,332.390015,296.869995,330.540009,330.540009,427863427
2016-02-22,322.429993,390.170013,318.519989,388.059998,388.059998,955837683
2016-02-23,374.579987,402.480011,364.410004,387.660004,387.660004,866555408
2016-02-24,388.480011,430.700012,376.829987,423.130005,423.130005,734001368
2016-02-25,425.980011,462.040009,349.750000,410.730011,410.730011,1342047456
2016-02-26,411.100006,433.109985,391.730011,407.579987,407.579987,606895260
2016-02-27,414.589996,452.500000,407.429993,439.369995,439.369995,573010044
2016-02-28,441.890015,467.109985,438.890015,446.989990,446.989990,640130776
2016-02-29,448.970001,457.709991,416.410004,435.399994,435.399994,479702302
2016-03-01,427.320007,544.809998,423.470001,519.950012,519.950012,1465806211
2016-03-02,512.830017,598.940002,489.190002,577.049988,577.049988,1904911353
2016-03-03,563.260010,679.500000,556.989990,643.890015,643.890015,2543879433
2016-03-04,640.570007,706.900024,563.200012,695.559998,695.559998,2271301405
2016-03-05,676.489990,852.919983,647.270020,764.710022,764.710022,3461777376
2016-03-06,748.340027,808.500000,619.390015,738.359985,738.359985,2541675781
2016-03-07,770.989990,812.679993,626.479980,640.840027,640.840027,1969587352
2016-03-08,644.200012,701.119995,599.460022,668.549988,668.549988,1614729440
2016-03-09,658.099976,818.369995,647.500000,803.880005,803.880005,1713840398
2016-03-10,838.369995,865.119995,759.010010,781.400024,781.400024,1667325533
2016-03-11,768.000000,788.859985,701.140015,764.000000,764.000000,1331104250
2016-03-12,778.030029,970.650024,762.609985,948.239990,948.239990,3191909807
2016-03-13,906.840027,1034.280029,898.210022,1009.229980,1009.229980,2509967998
2016-03-14,1014.070007,1038.949951,758.809998,844.919983,844.919983,3385360084
2016-03-15,886.479980,933.710022,830.159973,910.820007,910.820007,1982514247
2016-03-16,872.419983,931.429993,853.030029,867.640015,867.640015,1419306014
2016-03-17,809.309998,810.880005,644.719971,687.960022,687.960022,2324986308
2016-03-18,714.000000,730.049988,555.700012,714.270020,714.270020,3326392289
2016-03-19,736.609985,770.830017,669.000000,716.409973,716.409973,1688790979
2016-03-20,729.710022,758.570007,657.710022,703.429993,703.429993,1102857953
2016-03-21,632.239990,750.369995,628.900024,742.659973,742.659973,1640627071
2016-03-22,786.780029,787.320007,723.119995,735.630005,735.630005,1118555899
2016-03-23,743.309998,817.260010,737.260010,816.159973,816.159973,1086404483
2016-03-24,839.650024,847.570007,730.770020,757.919983,757.919983,1424982134
2016-03-25,755.780029,774.390015,707.840027,721.090027,721.090027,826689289
2016-03-26,886.820007,933.989990,878.150024,918.729980,918.729980,716501688
2016-03-27,756.859985,761.429993,672.000000,696.289978,696.289978,1031445863
2016-03-27,708.429993,818.020020,706.690002,802.619995,802.619995,1426701041
2016-03-28,746.419983,778.859985,718.580017,765.080017,765.080017,1031535421
2016-03-29,837.280029,870.119995,813.909973,846.750000,846.750000,1102999640
2016-03-30,820.059998,831.520020,769.909973,781.950012,781.950012,758094848
2016-03-31,741.659973,775.080017,741.109985,759.590027,759.590027,742250216
2016-04-01,759.690002,759.969971,734.690002,748.820007,748.820007,521487136
2016-04-02,767.479980,777.229980,758.559998,766.640015,766.640015,324249475
2016-04-03,762.330017,765.650024,725.760010,734.349976,734.349976,512864370
2016-04-04,723.539978,727.900024,650.119995,669.219971,669.219971,1074720133
2016-04-05,664.390015,701.239990,654.909973,689.590027,689.590027,845642341
2016-04-06,729.780029,736.950012,672.429993,684.760010,684.760010,706658076
2016-04-07,840.500000,864.429993,795.090027,819.030029,819.030029,1025887222
2016-04-08,621.309998,646.140015,569.510010,585.260010,585.260010,888826894
2016-04-09,590.869995,595.460022,474.690002,564.460022,564.460022,2376921890
2016-04-10,589.400024,600.099976,531.419983,578.140015,578.140015,907862203
2016-04-11,584.859985,584.570007,476.940002,503.420013,503.420013,1366786281
2016-04-12,501.299988,583.520020,468.119995,535.890015,535.890015,1858375670
2016-04-13,529.119995,583.710022,526.320007,554.309998,554.309998,782016518
2016-04-14,562.479980,589.469971,532.090027,545.719971,545.719971,723273150
2016-04-15,555.179993,582.340027,540.729980,576.280029,576.280029,584185391
2016-04-16,566.159973,646.510010,561.900024,624.650024,624.650024,1420768767
2016-04-17,630.849976,638.020020,567.190002,597.590027,597.590027,1294872844
2016-04-18,597.479980,623.570007,566.229980,570.820007,570.820007,710691067
2016-04-19,580.380005,592.909973,543.650024,564.929993,564.929993,908050856
2016-04-20,573.530029,588.030029,521.450012,530.919983,530.919983,746494857
2016-04-21,537.159973,559.619995,512.309998,524.289978,524.289978,807240289
2016-04-22,514.419983,566.710022,505.899994,545.559998,545.559998,874742491
2016-04-23,547.429993,553.030029,509.690002,512.349976,512.349976,604667897
2016-04-24,536.359985,547.159973,479.880005,494.700012,494.700012,1037389852
2016-04-25,500.529999,512.080017,472.109985,494.589996,494.589996,1105561102
2016-04-26,492.049988,548.280029,486.459991,537.710022,537.710022,1254980092
2016-04-27,506.540009,531.119995,470.839996,472.589996,472.589996,644759272
2016-04-28,470.000000,508.700012,461.269989,478.440002,478.440002,509221911
2016-04-29,475.980011,603.950012,472.209991,577.020020,577.020020,2099341312
2016-04-30,602.690002,608.140015,563.989990,589.690002,589.690002,1027692826
2016-05-01,580.539978,701.409973,578.750000,680.280029,680.280029,2481764910
2016-05-02,671.070007,674.299988,603.820007,604.700012,604.700012,1180401448
2016-05-03,618.280029,675.030029,613.169983,630.890015,630.890015,1088921319
2016-05-04,634.669983,682.700012,623.489990,663.059998,663.059998,1091408821
2016-05-05,648.830017,659.770020,575.820007,594.150024,594.150024,1191222867
2016-05-06,616.880005,638.979980,611.659973,624.549988,624.549988,643285294
2016-05-07,620.429993,644.820007,590.239990,632.320007,632.320007,915874178
2016-05-08,638.940002,654.650024,608.440002,624.460022,624.460022,739041085
2016-05-09,595.880005,619.109985,587.650024,609.109985,609.109985,531547790
2016-05-10,630.070007,674.770020,629.460022,670.510010,670.510010,902634138
2016-05-11,668.359985,708.369995,658.659973,675.630005,675.630005,1365853776
2016-05-12,678.530029,744.890015,668.789978,701.059998,701.059998,1687389088
2016-05-13,726.500000,737.219971,671.609985,706.309998,706.309998,1107658918
2016-05-14,686.599976,704.080017,660.530029,667.590027,667.590027,531158196
2016-05-15,663.719971,781.400024,662.500000,744.820007,744.820007,1645177431
2016-05-16,719.710022,813.390015,719.409973,786.580017,786.580017,2036028908
2016-05-17,817.609985,966.739990,814.239990,896.919983,896.919983,3702380165
2016-05-18,886.510010,1008.789978,881.359985,1007.880005,1007.880005,3209484807
2016-05-19,992.340027,1016.780029,894.890015,925.289978,925.289978,2829631236
2016-05-20,934.299988,957.469971,888.260010,950.250000,950.250000,1432847756
2016-05-21,919.630005,955.450012,903.609985,945.539978,945.539978,995854150
2016-05-22,974.070007,991.770020,904.469971,909.270020,909.270020,1127436506
2016-05-23,942.770020,965.789978,829.239990,880.559998,880.559998,2415180736
2016-05-24,890.250000,911.320007,818.869995,875.159973,875.159973,1515643754
2016-05-25,830.750000,865.969971,791.340027,825.369995,825.369995,1093526481
2016-05-26,879.630005,878.679993,698.619995,750.150024,750.150024,3128135529
2016-05-27,781.739990,831.140015,684.940002,741.630005,741.630005,2453002387
2016-05-28,782.010010,845.640015,765.929993,828.159973,828.159973,1525644898
2016-05-29,865.750000,883.650024,828.099976,869.030029,869.030029,804294712
2016-05-30,857.159973,996.659973,842.020020,950.159973,950.159973,2295966471
2016-05-31,952.210022,986.169983,900.549988,929.450012,929.450012,1091428560
2016-06-01,982.059998,1007.630005,959.919983,976.719971,976.719971,549857709
2016-06-02,966.260010,977.969971,868.090027,920.570007,920.570007,1239131959
2016-06-03,991.059998,1005.280029,926.830017,972.760010,972.760010,905996835
2016-06-04,855.530029,884.489990,836.580017,870.539978,870.539978,556010920
2016-06-05,947.909973,953.359985,914.039978,928.830017,928.830017,416873690
2016-06-06,960.159973,1024.140015,940.440002,1005.630005,1005.630005,1162124843
2016-06-07,974.929993,1010.429993,963.219971,971.020020,971.020020,775113384
2016-06-08,1012.700012,1039.560059,1000.500000,1013.919983,1013.919983,411159981
2016-06-09,1038.329956,1049.170044,995.419983,1007.919983,1007.919983,511528320
2016-06-10,950.750000,950.750000,918.520020,924.809998,924.809998,553588399
2016-06-11,1087.189941,1108.449951,1020.200012,1091.349976,1091.349976,1953328558
2016-06-12,1201.770020,1286.229980,1169.209961,1276.569946,1276.569946,1636109634
2016-06-13,1273.599976,1425.890015,1262.939941,1395.939941,1395.939941,2947364445
2016-06-14,1283.089966,1307.819946,1216.369995,1244.359985,1244.359985,791873584
2016-06-15,1465.380005,1496.699951,1407.140015,1482.420044,1482.420044,1449897024
2016-06-16,1528.609985,1587.540039,969.969971,1193.199951,1193.199951,9942755319
2016-06-17,1063.449951,1061.939941,637.260010,755.419983,755.419983,6359586887
2016-06-18,817.549988,967.289978,766.179993,886.960022,886.960022,4017101044
2016-06-19,847.619995,864.340027,715.489990,834.570007,834.570007,5277127169
2016-06-20,712.570007,871.760010,712.119995,849.460022,849.460022,3937033112
2016-06-21,877.070007,1110.040039,878.450012,1024.400024,1024.400024,8416847358
2016-06-22,917.929993,971.150024,886.159973,902.669983,902.669983,1586070859
2016-06-23,1224.060059,1229.650024,1116.079956,1206.150024,1206.150024,1929458832
2016-06-24,1066.050049,1080.390015,1021.059998,1056.160034,1056.160034,753734709
2016-06-25,1000.380005,1077.660034,999.909973,1027.079956,1027.079956,750561521
2016-06-26,1048.449951,1065.180054,1014.020020,1025.979980,1025.979980,537467071
2016-06-27,943.700012,945.900024,777.039978,831.130005,831.130005,1938333784
2016-06-28,883.179993,957.940002,845.789978,934.580017,934.580017,1313255610
2016-06-29,901.929993,904.640015,830.229980,835.190002,835.190002,794176475
2016-06-30,850.070007,854.659973,790.400024,837.219971,837.219971,898700346
2016-07-01,853.630005,854.099976,802.150024,811.979980,811.979980,458144595
2016-07-02,798.109985,834.909973,787.989990,816.510010,816.510010,496019487
2016-07-03,838.580017,848.979980,789.450012,796.059998,796.059998,578011858
2016-07-04,810.099976,817.309998,678.369995,758.169983,758.169983,2197861537
2016-07-05,713.590027,747.080017,686.900024,701.380005,701.380005,828037669
2016-07-06,692.469971,725.080017,670.130005,705.419983,705.419983,753685513
2016-07-07,723.359985,804.450012,711.909973,778.799988,778.799988,837469410
2016-07-08,768.190002,786.260010,741.080017,757.340027,757.340027,760606104
2016-07-09,765.299988,782.190002,754.789978,768.950012,768.950012,270912019
2016-07-10,756.950012,758.739990,707.500000,726.830017,726.830017,660251296
2016-07-11,728.440002,746.010010,698.260010,704.559998,704.559998,497759359
2016-07-12,681.820007,698.820007,677.030029,688.359985,688.359985,332920137
2016-07-13,694.760010,782.320007,696.080017,773.080017,773.080017,1185217560
2016-07-14,784.380005,839.289978,774.549988,799.109985,799.109985,1305212326
2016-07-15,773.059998,782.130005,754.929993,757.520020,757.520020,493406985
2016-07-16,792.809998,796.419983,730.429993,746.700012,746.700012,987350635
2016-07-17,757.799988,785.320007,742.200012,749.080017,749.080017,725262859
2016-07-18,735.400024,811.950012,732.239990,783.130005,783.130005,995846910
2016-07-19,785.679993,882.369995,774.390015,843.969971,843.969971,3102466390
2016-07-20,831.260010,853.960022,799.219971,839.719971,839.719971,1154133042
2016-07-21,849.190002,1027.849976,841.989990,1021.549988,1021.549988,3914436317
2016-07-22,1011.590027,1022.280029,948.750000,967.909973,967.909973,1485076402
2016-07-23,938.359985,958.659973,791.039978,825.169983,825.169983,3506928823
2016-07-24,849.880005,945.109985,849.880005,943.330017,943.330017,1667875284
2016-07-25,952.809998,955.059998,793.260010,822.469971,822.469971,4236543118
2016-07-26,812.250000,917.000000,796.270020,882.820007,882.820007,2550912848
2016-07-27,865.340027,868.820007,825.309998,853.159973,853.159973,997876420
2016-07-28,876.650024,882.469971,855.640015,875.760010,875.760010,491660071
2016-07-29,835.729980,835.729980,811.409973,813.549988,813.549988,346003742
2016-07-30,792.929993,820.789978,750.520020,790.020020,790.020020,1018599385
2016-07-31,775.780029,789.659973,741.479980,743.109985,743.109985,721686339
2016-08-01,842.099976,847.650024,635.739990,755.119995,755.119995,4449233860
2016-08-02,593.500000,674.960022,568.409973,653.869995,653.869995,2359843985
2016-08-03,732.270020,802.729980,723.719971,784.809998,784.809998,1766391330
2016-08-04,736.570007,744.210022,714.400024,727.010010,727.010010,627806570
2016-08-05,739.469971,741.030029,696.320007,723.140015,723.140015,668791039
2016-08-06,767.330017,779.289978,746.700012,763.609985,763.609985,685152088
2016-08-07,718.010010,747.099976,709.479980,744.780029,744.780029,538090784
2016-08-08,731.349976,810.580017,724.109985,792.289978,792.289978,1586031728
2016-08-09,858.619995,879.669983,820.229980,859.030029,859.030029,1139561039
2016-08-10,852.869995,854.099976,799.179993,811.890015,811.890015,757381556
2016-08-11,812.210022,842.140015,810.570007,822.049988,822.049988,618578156
2016-08-12,785.960022,788.309998,767.539978,772.630005,772.630005,325977325
2016-08-13,764.950012,780.469971,754.849976,761.840027,761.840027,360642028
2016-08-14,763.390015,771.559998,754.059998,767.280029,767.280029,282910629
2016-08-15,786.059998,794.020020,758.960022,766.530029,766.530029,303889139
2016-08-16,728.320007,735.130005,707.880005,710.530029,710.530029,315490425
2016-08-17,710.460022,728.619995,705.909973,708.940002,708.940002,253906222
2016-08-18,752.169983,759.000000,746.150024,751.369995,751.369995,207183184
2016-08-19,761.119995,793.260010,759.090027,789.190002,789.190002,300337224
2016-08-20,752.130005,752.520020,728.489990,744.380005,744.380005,188342365
2016-08-21,789.039978,800.140015,771.780029,777.119995,777.119995,291738673
